1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	15	1	1	1	1	1	1
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	9
9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	2	2	2	2	2	3	0	0	0	3	0	4	0	3	0	5	0	0	0	9
9	0	0	0	0	0	0	0	3	0	5	0	0	4	0	0	0	0	0	3	0	0	0	0	0	2	2	2	2	3	2	2	2	2	2	2	2	2	2	9
9	0	0	0	0	0	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	4	5	0	0	3	0	0	0	0	12	12	12	12	12	12	12	12	12	12	0	0	3	0	0	0	3	0	0	0	0	5	0	5	0	0	9
9	0	0	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	4	3	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	5	0	12	12	12	12	12	12	12	12	12	12	12	12	12	12	3	12	2	3	2	2	2	2	2	2	3	2	0	0	0	0	0	0	0	0	9
9	0	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	5	0	4	0	3	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	0	0	0	0	5	0	5	0	5	0	0	0	0	0	0	0	0	0	3	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9
